USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,ANALYSIS,PEAK_TIME
2.638146e+22,100.892,0.00114889,2401.822,8.623,1505.936,41.085,0.00426685,30.729,102.79,0.18105981,33577400000000.0,4085316000000.0,1.393878e+23,25.869,888.679871,4.115,50.204,245,11123,"[{'isMostAccurate': True, 'time21_5': '2010-11-11T20:49Z', 'latitude': -22.0, 'longitude': -7.0, 'halfAngle': 25.0, 'speed': 877.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-07-18T20:56Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/802/-1', 'enlilList': [{'modelCompletionTime': '2010-11-11T18:56Z', 'au': 2.0, 'estimatedShockArrivalTime': '2010-11-15T01:07Z', 'estimatedDuration': 15.4, 'rmin_re': 6.2, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 4, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/6132/-1', 'impactList': None, 'cmeIDs': ['2010-11-11T17:00:00-CME-001']}]}]",2010.11.07_17:00_TAI
3.879487e+22,83.338,-0.00478009,20674.05,59.864,3678.631,60.986,-0.00802466,59.952,94.977,0.3391116,65957460000000.0,10220390000000.0,1.564941e+24,52.874,1928.790527,4.995,272.451,892,11302,"[{'isMostAccurate': True, 'time21_5': '2011-10-01T19:22Z', 'latitude': 38.0, 'longitude': 55.0, 'halfAngle': 23.0, 'speed': 330.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-08-08T16:29Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2726/-1', 'enlilList': [{'modelCompletionTime': '2011-10-03T09:21Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2722/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T10:24:00-CME-001', '2011-10-01T09:54:00-CME-001']}, {'modelCompletionTime': '2011-10-03T11:39Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T11:23Z', 'estimatedDuration': 14.5, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2727/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-10-02T01:54:00-CME-001']}, {'modelCompletionTime': '2011-10-03T12:05Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T10:48Z', 'estimatedDuration': 15.3, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2732/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'MESSENGER', 'arrivalTime': '2011-10-02T14:07Z'}, {'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'STEREO B', 'arrivalTime': '2011-10-04T01:05Z'}], 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-09-30T19:54:00-CME-001', '2011-10-02T01:54:00-CME-001']}]}]",2011.09.27_09:54_TAI
8.685581e+21,77.54,0.00235521,7261.437,25.018,423.697,36.374,0.00598929,40.028,79.608,-0.25096557,8867494000000.0,1800672000000.0,1.308625e+23,33.615,223.461563,3.547,31.96,902,11305,"[{'isMostAccurate': True, 'time21_5': '2011-10-01T20:38Z', 'latitude': 1.0, 'longitude': -4.0, 'halfAngle': 25.0, 'speed': 335.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-08-08T16:41Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2729/-1', 'enlilList': [{'modelCompletionTime': '2011-10-03T11:39Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T11:23Z', 'estimatedDuration': 14.5, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2727/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-10-02T01:54:00-CME-001']}, {'modelCompletionTime': '2011-10-03T12:05Z', 'au': 2.0, 'estimatedShockArrivalTime': '2011-10-05T10:48Z', 'estimatedDuration': 15.3, 'rmin_re': 6.5, 'kp_18': 1, 'kp_90': None, 'kp_135': None, 'kp_180': 3, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2732/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'MESSENGER', 'arrivalTime': '2011-10-02T14:07Z'}, {'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'STEREO B', 'arrivalTime': '2011-10-04T01:05Z'}], 'cmeIDs': ['2011-10-01T09:54:00-CME-001', '2011-10-01T10:24:00-CME-001', '2011-09-30T19:54:00-CME-001', '2011-10-02T01:54:00-CME-001']}]}, {'isMostAccurate': False, 'time21_5': '2011-10-01T18:00Z', 'latitude': 4.0, 'longitude': 27.0, 'halfAngle': 25.0, 'speed': 400.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-08-08T16:29Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2724/-1', 'enlilList': [{'modelCompletionTime': '2011-10-03T09:21Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/2722/-1', 'impactList': None, 'cmeIDs': ['2011-10-01T10:24:00-CME-001', '2011-10-01T09:54:00-CME-001']}]}]",2011.09.27_10:24_TAI
1.598153e+22,106.043,0.00138315,9980.696,46.709,1203.888,68.639,0.00313026,55.292,105.345,0.03235139,27296230000000.0,436820600000.0,3.500064e+23,44.568,985.333618,3.993,36.524,3437,11909,"[{'isMostAccurate': True, 'time21_5': '2013-12-07T12:15Z', 'latitude': -40.0, 'longitude': 60.0, 'halfAngle': 40.0, 'speed': 750.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2013-12-07T20:48Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/3732/-1', 'enlilList': [{'modelCompletionTime': '2013-12-07T10:11Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/3730/-1', 'impactList': None, 'cmeIDs': ['2013-12-07T07:39:00-CME-001']}]}]",2013.12.03_07:39_TAI
1.705679e+22,106.9,-6.162e-05,8252.95,36.694,1213.787,59.867,-0.0001566,49.208,107.842,-0.05565266,27854410000000.0,825370700000.0,3.102199e+23,40.118,1326.171631,4.112,1.744,3879,12014,"[{'isMostAccurate': True, 'time21_5': '2014-04-01T00:40Z', 'latitude': -3.0, 'longitude': 80.0, 'halfAngle': 22.0, 'speed': 215.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'CME associated with M1.4 class flare', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-03-31T17:53Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5056/-1', 'enlilList': []}]",2014.03.27_08:54_TAI
1.802444e+22,107.983,-0.00417549,10037.7,35.759,1436.782,61.234,-0.00924797,48.474,108.858,0.54512763,31473460000000.0,8088174000000.0,3.755472e+23,39.344,1258.598022,3.762,117.628,3941,12030,"[{'isMostAccurate': True, 'time21_5': '2014-04-10T10:00Z', 'latitude': 12.0, 'longitude': 41.0, 'halfAngle': 28.0, 'speed': 440.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'This CME is very faint and the measurements are based on POS measurements done using STEREOCat tool and  the Ice Cream Cone Calculator Tool for SOHO only.', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-10T18:49Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5188/-1', 'enlilList': [{'modelCompletionTime': '2014-04-10T13:19Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5186/-1', 'impactList': None, 'cmeIDs': ['2014-04-10T00:48:00-CME-001']}]}]",2014.04.06_00:48_TAI
7.818059e+21,128.965,-0.00296066,5727.223,25.375,942.576,75.025,-0.00820986,45.278,134.639,0.10854041,17148400000000.0,1763987000000.0,9.576721e+22,35.233,467.841888,4.194,37.278,3999,12037,"[{'isMostAccurate': True, 'time21_5': '2014-04-18T02:32Z', 'latitude': -46.0, 'longitude': 51.0, 'halfAngle': 34.0, 'speed': 744.0, 'type': 'C', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'measurement based on C3 images and a longitude of ~50 (assuming source is filament). STA and C3 images combined give long ~90 - too far west!', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-18T04:03Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5244/-1', 'enlilList': [{'modelCompletionTime': '2014-04-18T00:41Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5257/-1', 'impactList': None, 'cmeIDs': ['2014-04-18T00:12:00-CME-001']}]}]",2014.04.14_00:12_TAI
3.562483e+22,111.052,0.00536184,6896.654,28.37,3009.874,60.62,0.01545839,45.082,112.426,0.14776625,62381010000000.0,4694752000000.0,5.49086e+23,36.493,2702.756592,4.462,321.421,4000,12038,"[{'isMostAccurate': True, 'time21_5': '2014-04-22T13:48Z', 'latitude': 63.0, 'longitude': 10.0, 'halfAngle': 21.0, 'speed': 240.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-04-22T13:02Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5284/-1', 'enlilList': []}]",2014.04.17_21:28_TAI
4.327879e+22,107.129,0.00148247,9627.02,44.232,3990.587,66.147,0.00344806,53.981,110.568,0.20125145,83493230000000.0,7773324000000.0,9.115657e+23,44.461,2656.294678,4.672,105.693,4197,12085,"[{'isMostAccurate': True, 'time21_5': '2014-06-13T06:13Z', 'latitude': -51.0, 'longitude': 40.0, 'halfAngle': 12.0, 'speed': 285.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': 'based on STA only and using flare source as location, should be remeasured with additional images', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-06-13T00:33Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5766/-1', 'enlilList': []}]",2014.06.08_18:39_TAI
1.515181e+22,74.477,0.00098944,3035.95,8.735,728.076,33.865,0.00286254,30.172,79.967,-0.15222707,13944000000000.0,1875046000000.0,9.148731e+22,23.101,259.425171,3.78,22.45,4252,12093,"[{'isMostAccurate': True, 'time21_5': '2014-06-21T05:00Z', 'latitude': -16.0, 'longitude': -29.0, 'halfAngle': 35.0, 'speed': 250.0, 'type': 'S', 'featureCode': 'null', 'imageType': None, 'measurementTechnique': 'null', 'note': '', 'levelOfData': 0, 'tilt': None, 'minorHalfWidth': None, 'speedMeasuredAtHeight': None, 'submissionTime': '2014-06-21T19:47Z', 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/5846/-1', 'enlilList': [{'modelCompletionTime': '2014-06-21T19:36Z', 'au': 2.0, 'estimatedShockArrivalTime': '2014-06-24T20:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'isEarthMinorImpact': False, 'link': 'https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/5844/-1', 'impactList': [{'isGlancingBlow': False, 'isMinorImpact': False, 'location': 'MESSENGER', 'arrivalTime': '2014-06-22T19:52Z'}], 'cmeIDs': ['2014-06-20T12:24:00-CME-001', '2014-06-21T05:36:00-CME-001']}]}]",2014.06.16_12:24_TAI
